date,content,total_minutes
2023-08-12,人事制度の案内(大代さん),10.0
2023-08-12,レターケース/OBC/メール確認　1130,10.0
2023-08-12,眼科紹介状作成(ID85806) HFAとGCCつける　視力眼圧記載　1030,10.0
2023-08-12,翌週の予定確認とwill doリスト作成　1140,10.0
2023-08-12,バビースモ市販後調査の登録確認　前週土～今週金曜,5.0
2023-08-14,医療秘書課2023年度第2四半期行動計画作成　900-1030,100.0
2023-08-14,医療秘書課2023年度第2四半期行動計画作成　夕方,60.0
2023-08-14,翌月のアイセンター外来診察介助一覧の配信準備,40.0
2023-08-14,9月以降の勤務相談(植田さん)　1540,20.0
2023-08-14,振分画面の対応（高宮さん）,10.0
2023-08-14,山本さんの体調を気遣う,10.0
2023-08-14,トーリックIOL発注確認,10.0
2023-08-14,須田さんの勤務記録の提出準備 13診,10.0
2023-08-14,職員図書室トナー発注　購入依頼書作成　まず総務課に確認,10.0
2023-08-14,紹介状宛先　ID101226 長男からの連絡待ち,10.0
2023-08-14,8月勤務表の差し替え,10.0
2023-08-14,レターケース/OBC/メール確認　1130,10.0
2023-08-14,翌日の予定確認とwill doリスト作成　1710,10.0
2023-08-14,今後のアイセンタークラーク会合の運用お伺い(植田センター長),10.0
2023-08-14,新しい医師へのテンプレート説明（二村副院長）（白岡さん）カルテメッセージ,10.0
2023-08-14,アイセンター外来幹部会合の日程連絡,5.0
2023-08-14,アイセンタークラーク会合の日程連絡,5.0
2023-08-14,アイセンター6診　小児用マスク設置確認　1600,5.0
2023-08-15,岩口先生のクラーク　スリットのシールド　900-1200,180.0
2023-08-15,振分画面が起動しない対応の連絡（医療秘書課）,10.0
2023-08-15,山本さんの体調を気遣う,10.0
2023-08-15,レターケース/OBC/メール確認,10.0
2023-08-15,翌日の予定確認とwill doリスト作成,10.0
2023-08-15,入院登録　ID33524,10.0
2023-08-15,治療方針の確認　ID179141,5.0
2023-08-16,医療秘書課2023年度第2四半期行動計画作成　900-1030,100.0
2023-08-16,医療秘書課2023年度第2四半期行動計画作成　夕方,60.0
2023-08-16,医療安全委員会(大会議室)　1530-1615,60.0
2023-08-16,翌週の手術指示確認,40.0
2023-08-16,金沢大学附属病院角膜外来の紹介手順説明(花崎さん),20.0
2023-08-16,多焦点IOLの値段説明(摺崎副主任),20.0
2023-08-16,翌日の予定確認とwill doリスト作成　1910,10.0
2023-08-16,振分画面が起動しない対応の連絡（医療秘書課）,10.0
2023-08-16,レターケース/OBC/メール確認　1130,10.0
2023-08-16,8/18山本先生クラーク依頼と小児の治療方針（沖野さん）,10.0
2023-08-16,山本さんの体調を気遣う,10.0
2023-08-16,薬剤オーダーの確認　バンコマイシン　セフタジジム　整形関節注射　,10.0
2023-08-16,調査票登録　ID109204　午前中,10.0
2023-08-16,鈴木先生臨床研究倫理申請書類の説明準備,10.0
2023-08-17,医療秘書課2023年度第2四半期行動計画作成　,100.0
2023-08-17,多焦点IOL定期報告の書式修正(郷倉課長),40.0
2023-08-17,眼科紹介状作成2通　ID210935,30.0
2023-08-17,レターケース/OBC/メール確認　1130,10.0
2023-08-17,小林先生来院予定　10：００から手術　9：30準備,10.0
2023-08-17,翌日の予定確認とwill doリスト作成　1140,10.0
2023-08-17,9月以降の勤務相談(高林さん)　週36時間　白岡さん→植田センター長　連絡待ち　1130,10.0
2023-08-17,日本眼科AI学会参加　中会議室で予約変更,5.0
2023-08-17,翌月のアイセンター外来診察介助一覧の配信,5.0
2023-08-18,医療秘書課2023年9月以降の業務内容の検討　900-1030,70.0
2023-08-18,高林さんとの相談結果（白岡さん）　900,20.0
2023-08-18,アイセンター外来幹部会合の議題準備,20.0
2023-08-18,ただちえ様　わかば病棟に変更,10.0
2023-08-18,レターケース/OBC/メール確認　1130,10.0
2023-08-18,植田さんの人事届提出,10.0
2023-08-18,山本さんの体調を気遣う,10.0
2023-08-18,紹介状送付状の確認(中山さん),10.0
2023-08-18,トーリックIOL発注確認,10.0
2023-08-18,9月以降の勤務相談(高林さん)　830,10.0
2023-08-18,翌日の予定確認とwill doリスト作成　1910,10.0
2023-08-19,医療秘書課2023年度第2四半期行動計画作成　,100.0
2023-08-19,アイセンター外来表記の修正案　幹部会合に上げる,20.0
2023-08-19,レターケース/OBC/メール確認　1130,10.0
2023-08-19,翌週の予定確認とwill doリスト作成　1140,10.0
2023-08-19,翌月のアイセンター外来診察介助一覧の再配信と差し替え　木曜橋本副院長クラーク修正,10.0
2023-08-19,アイセンター掃除担当一覧の更新と配信(花崎さん),10.0
2023-08-19,アクトパックの補充方法確認(植田センター長),10.0
2023-08-19,バビースモ市販後調査の登録確認　前週土～今週金曜,5.0
2023-08-19,今月の夕礼の案内(16時10分～)(医療秘書課),5.0
2023-08-19,石田先生と鈴木先生の金曜日の診察人数確認,5.0
2023-08-21,医療秘書課2023年度第2四半期行動計画作成　1000-1130,100.0
2023-08-21,アイセンター外来幹部会合 1530-1615,60.0
2023-08-21,アイセンター外来表記の修正案,40.0
2023-08-21,アイセンター外来幹部会合の連絡,30.0
2023-08-21,医療秘書課2023年度第2四半期行動計画作成,30.0
2023-08-21,9月からの透析室勤務表と主治医意見書作成件数の確認（白岡さん）,20.0
2023-08-21,トーリックIOL発注確認,10.0
2023-08-21,9月からの勤務関連書類の再配信（医療秘書課）,10.0
2023-08-21,ロックアルファスタディのFAX送信　2名,10.0
2023-08-21,アイセンター外来幹部会合の会場準備 1510,10.0
2023-08-21,副主任推薦の状況（植田センター長）　本人への連絡経路の確認,10.0
2023-08-21,アクトパックの補充　冊数の確認（中山さん）,10.0
2023-08-21,レターケース/OBC/メール確認　1130,10.0
2023-08-21,翌日の予定確認とwill doリスト作成　1710,10.0
2023-08-21,翌月のアイセンター外来診察介助一覧の再配信,5.0
2023-08-21,鈴木先生の土曜日の診察人数確認,5.0
2023-08-21,橋本副院長の紹介状　おそらく郵送済（中山さん）,5.0
2023-08-22,アイセンター外来幹部会合の連絡事項の整理,60.0
2023-08-22,多焦点IOL届出書類の再提出,40.0
2023-08-22,手術室顕微鏡の画像確認,30.0
2023-08-22,アイセンタークラーク会合の議題準備,20.0
2023-08-22,医療秘書課2023年度第2四半期行動計画作成　930-1100,10.0
2023-08-22,翌日の予定確認とwill doリスト作成,10.0
2023-08-22,レターケース/OBC/メール確認,10.0
2023-08-22,職員図書室tosho5の時刻調整(情報室依頼)　1130,10.0
2023-08-23,ベガモックスとリンデロンの後発品切り替え準備　1700-1930,160.0
2023-08-23,アイセンタークラーク会合の議題準備,40.0
2023-08-23,翌週の手術指示確認,40.0
2023-08-23,眼科入院手術登録,20.0
2023-08-23,アイセンター外来幹部会合の連絡事項の整理,20.0
2023-08-23,翌日の予定確認とwill doリスト作成　1910,10.0
2023-08-23,職員図書室時計の時刻合わせ,10.0
2023-08-23,レターケース/OBC/メール確認　1130,10.0
2023-08-24,ベガモックスとリンデロンの後発品切り替え準備　900-1100,130.0
2023-08-24,トーリックIOL発注確認,10.0
2023-08-24,翌日の予定確認とwill doリスト作成　1140,10.0
2023-08-24,紹介状自宅郵送の連絡　ID197790　(中野さん),10.0
2023-08-24,鈴木先生への返信　1130,10.0
2023-08-24,レターケース/OBC/メール確認　1130,10.0
2023-08-25,ベガモックスとリンデロンの後発品切り替え準備,120.0
2023-08-25,ベガモックスとリンデロンの後発品切り替え準備　930-1100,100.0
2023-08-25,アイセンタークラーク会合 1600-1630,40.0
2023-08-25,アイセンタークラーク会合の議事録作成,30.0
2023-08-25,アイセンタークラーク会合の議題準備　印刷　スライド作成　ノートPCアップデート,20.0
2023-08-25,木曜午前鎌田先生に修正　関連書類,10.0
2023-08-25,入院手術登録確認　ID209517　ID92307,10.0
2023-08-25,翌日の予定確認とwill doリスト作成　1910,10.0
2023-08-25,レターケース/OBC/メール確認　1130,10.0
2023-08-25,副主任推薦の状況（植田センター長）　時期の決定　連絡待ち,10.0
2023-08-25,アイセンタークラーク会合の会場準備 1530,10.0
2023-08-26,ベガモックスとリンデロンの後発品切り替え準備　900-1030,100.0
2023-08-26,診療情報提供料の算定確認　ID197790　(中野さん),10.0
2023-08-26,今週の振り返り　1140,10.0
2023-08-26,翌週の予定確認とwill doリスト作成　1150,10.0
2023-08-26,レターケース/OBC/メール確認　1130,10.0
2023-08-26,バビースモ市販後調査の登録確認　前週土～今週金曜,5.0
2023-08-26,自分の印鑑のインク補充 1140,5.0
2023-08-26,石田先生と鈴木先生の金曜日の診察人数確認,5.0
2023-08-28,芳村先生のクラーク業務 900-1200,240.0
2023-08-28,眼科紹介状作成,60.0
2023-08-28,医療秘書課夕礼　1610-1620,20.0
2023-08-28,職員図書室パソコンで研修報告を作成できるように設定,20.0
2023-08-28,医療秘書課2023年度第2四半期行動計画作成,10.0
2023-08-28,レターケース/OBC/メール確認　1130,10.0
2023-08-28,トーリックIOL発注確認,10.0
2023-08-28,翌日の予定確認とwill doリスト作成　1710,10.0
2023-08-28,鈴木先生の土曜日の診察人数確認,5.0
2023-08-29,医療秘書課2023年度第2四半期行動計画作成　900-1030,100.0
2023-08-29,眼科紹介状作成,30.0
2023-08-29,翌日の予定確認とwill doリスト作成,10.0
2023-08-29,2024年1月以降の小澤先生の予約枠設定(高宮さん),10.0
2023-08-29,レターケース/OBC/メール確認,10.0
2023-08-29,職員図書室パソコンで研修報告を作成できるように依頼(情報室),10.0
2023-08-29,持参薬のベガモックスとリンデロンの確認(植田センター長)(川渕主任),10.0
2023-08-29,オーダーシートの修正（摺崎副主任）　連絡待ち,10.0
2023-08-30,医療秘書課2023年度第2四半期行動計画作成　900-1100,130.0
2023-08-30,副主任推薦状況について話すタイミングの相談（植田センター長）,40.0
2023-08-30,翌週の手術指示確認,40.0
2023-08-30,2024年1月以降の小澤先生の予約枠設定(高宮さん) 1/20は別医師に変更,20.0
2023-08-30,研修動画視聴,20.0
2023-08-30,オーダーシートの修正（摺崎副主任）,20.0
2023-08-30,石田先生と鈴木先生の給与データ報告,10.0
2023-08-30,アイセンター外来用ホワイトボード購入のお伺い(植田センター長)(施設管理室),10.0
2023-08-30,トーリックIOL発注確認,10.0
2023-08-30,レバミピド点眼のボトルタイプの採用予定(植田センター長)（薬剤委員会）,10.0
2023-08-30,翌日の予定確認とwill doリスト作成　1910,10.0
2023-08-30,レターケース/OBC/メール確認　1130,10.0
2023-08-31,医療秘書課2023年度第2四半期行動計画作成　,60.0
2023-08-31,鴨林さん9月以降金曜朝夕勤務の対応　勤務変更　人事届,20.0
2023-08-31,オーダボタンの変更連絡　ベガモックスとリンデロン　do処方しないように,20.0
2023-08-31,退院時サマリテンプレートの変更と連絡　ベガモックスとリンデロン,20.0
2023-08-31,術前術後の投薬内容の変更と連絡　ベガモックスとリンデロン,20.0
2023-08-31,翌月のスケジュール登録,10.0
2023-08-31,翌日の予定確認とwill doリスト作成　1140,10.0
2023-08-31,オーダーシートの修正（摺崎副主任）　運用確認後全体配信,10.0
2023-08-31,9/1の勤務時間変更　沖野さん　山本さん　鴨林さん　メールでも案内,10.0
2023-08-31,レターケース/OBC/メール確認　1130,10.0
2023-08-31,トーリックIOL発注確認,10.0
2023-08-31,翌月の業務記録作成,10.0
2023-09-01,高宮さんの内勤業務　鈴木先生の手術動画　午前中,120.0
2023-09-01,Rock-α studyの登録準備　1600-1730,100.0
2023-09-01,相談　中野さん　中山さん 吉崎さん,30.0
2023-09-01,ベガモックスとリンデロンの処方オーダーボタン差し替え　科共通2　900,20.0
2023-09-01,レターケース/OBC/メール確認　1130,10.0
2023-09-01,アイセンター非常勤医師勤務記録の確認と提出,10.0
2023-09-01,全体朝礼　830-840,10.0
2023-09-01,医療秘書課電話当番の案内,10.0
2023-09-01,前月のOBC内容確認,10.0
2023-09-01,レバミピド点眼のオーダー確認(高宮さん)　採用済　オーダーできるようになったら再連絡,10.0
2023-09-01,一時置き業務ファイル整理　午後,10.0
2023-09-01,ロックアルファスタディの登録　ID131807,10.0
2023-09-01,翌日の予定確認とwill doリスト作成　1910,10.0
2023-09-01,9月以降の多目的室使用キャンセル,10.0
2023-09-02,Rock-α studyの登録準備　900-1100,130.0
2023-09-02,小児科橋本先生の電子カルテ説明の相談(白岡さん),20.0
2023-09-02,翌週の予定確認とwill doリスト作成　1150,10.0
2023-09-02,田中先生と鈴木先生のクラーク1230で交代(高宮さん),10.0
2023-09-02,今週の振り返り　1140,10.0
2023-09-02,レターケース/OBC/メール確認　1130,10.0
2023-09-02,石田先生と鈴木先生の金曜日の診察人数確認,5.0
2023-09-02,バビースモ市販後調査の登録確認　前週土～今週金曜,5.0
2023-09-04,医療秘書課2023年度第2四半期行動計画作成　900-1030,100.0
2023-09-04,マイオピンの価格の確認(楯科長),30.0
2023-09-04,鈴木先生の手術動画ダウンロード説明(資料室)(花崎さん),30.0
2023-09-04,術翌日退院後診察予約枠とオペ枠の時間修正（奥野さん）,30.0
2023-09-04,目標チャレンジシートの更新,20.0
